Unnamed: 0.1,Unnamed: 0,index,table_id,question,response,answer,output,conv_actual_answer,conv_predicted_answer,f1_score,exact,code_output
17,17,17,totto_source/train_json/example-13344.json,"In the 86th United States Congress, What date was the end of Richard M. Simpson's service, and who was his successor?","```python
# 1. Find the row with Richard M. Simpson's name. (independent, support=[District | Vacator | Reason for change | Successor | Date of successor's formal installation, Missouri 4th | George H. Christopher (D) | Died January 23, 1959 | William J. Randall (D) | March 3, 1959, New York 43rd | Daniel A. Reed (R) | Died February 19, 1959 | Charles Goodell (R) | May 26, 1959, Ohio 6th | James G. Polk (D) | Died April 28, 1959 | Ward Miller (R) | November 8, 1960, Hawaii Territory At-large | John A. Burns (D) | Hawaii achieved statehood. | Seat eliminated August 21, 1959 | Seat eliminated August 21, 1959, Hawaii At-large | New seat | Hawaii achieved statehood August 21, 1959 | Daniel Inouye (D) | August 21, 1959, Illinois 12th | Charles A. Boyle (D) | Died November 4, 1959 | Vacant | Not filled this term, Iowa 4th | Steven V. Carter (D) | Died November 4, 1959 | John H. Kyl (R) | December 15, 1959, Pennsylvania 17th | Alvin Bush (R) | Died November 5, 1959 | Herman T. Schneebeli (R) | April 26, 1960, New York 23rd | Isidore Dollinger (D) | Resigned December 31, 1959 | Jacob H. Gilbert (D) | March 8, 1960, Pennsylvania 18th | Richard M. Simpson (R) | Died January 7, 1960 | Douglas H. Elliott (R) | April 26, 1960, North Carolina 12th | David M. Hall (D) | Died January 29, 1960 | Roy A. Taylor (D) | June 25, 1960, Washington 3rd | Russell V. Mack (R) | Died March 28, 1960 | Julia Butler Hansen (D) | November 8, 1960, Pennsylvania 18th | Douglas H. Elliott (R) | Died June 19, 1960 | J. Irving Whalley (R) | November 8, 1960, North Dakota At-large | Quentin N. Burdick (D) | Resigned August 8, 1960, after becoming U.S. Senator | Vacant | Not filled this term, Massachusetts 5th | Edith Nourse Rogers (R) | Died September 10, 1960 | Vacant | Not filled this term, Wyoming At-large | Edwin K. Thomson (R) | Died December 9, 1960 | Vacant | Not filled this term, New York 5th | Albert H. Bosch (R) | Resigned December 31, 1960, after being elected judge of Court of Queens County | Vacant | Not filled this term])
row = 'Pennsylvania 18th | Richard M. Simpson (R) | Died January 7, 1960 | Douglas H. Elliott (R) | April 26, 1960'
# 2. Extract the end of service date. (depends on 1, support=[])
date = row.split(""|"")[4].strip()
# 3. Extract the successor's name. (depends on 1, support=[])
successor = row.split(""|"")[3].strip()
# 4. What date was the end of Richard M. Simpson's service? (depends on 2, support=[])
print(date)
# 5. who was his successor? (depends on 3, support=[])
print(successor)
#DONE
```","In the 86th United States Congress, Richard M. Simpson (R) served until January 7, 1960 and was succeeded by Douglas H. Elliott (R) on April 26, 1960, who served until June 19, 1960.",,"in the 86 united states congress, richard m. simpson (r) served until january 7, 1960 and was succeeded by douglas h. elliott (r) on april 26, 1960, who served until june 19, 1960","april 26, 1960, douglas h. elliott",31.57894736842105,0.0,"April 26, 1960
Douglas H. Elliott (R)
"
18,18,18,totto_source/train_json/example-2382.json,"What roles did Sandra Peabody play in Tarot and Annie Get Your Gun, respectively?","```python
# 1. What role did Sandra Peabody play in Tarot? (independent, support=[Year | Title | Role | Notes, 1970 | Tarot | The Sun | Off-Broadway])
role_in_tarot = ""The Sun""
# 2. What role did Sandra Peabody play in Annie Get Your Gun? (independent, support=[Year | Title | Role | Notes, 1973-1974 | Annie Get Your Gun | Minnie | Shady Grove Music Fair])
role_in_annie = ""Minnie""
# 3. What roles did Sandra Peabody play in Tarot and Annie Get Your Gun, respectively? (depends on 1 and 2, support=[])
print(f""Sandra Peabody played {role_in_tarot} in Tarot and {role_in_annie} in Annie Get Your Gun."")
#DONE
```","Peabody appeared as The Sun in an Off-Broadway production of Tarot (1970), which she followed with the role as Minnie in Annie Get Your Gun (1973-1974).",,peabody appeared as the sun in an off-broadway production of tarot,"the sun, minnie",18.18181818181818,0.0,"Sandra Peabody played The Sun in Tarot and Minnie in Annie Get Your Gun.
"
19,19,19,totto_source/dev_json/example-1788.json,How close was Texas' 21st congressional district election?,"```python
# 1. What is the number of votes for the Democratic candidate? (independent, support=[Party | Party | Candidate | Votes | % | ±,- | Democratic | Lainey Melnick | 65,834 | 27.9 | +3.39])
democratic_votes = 65834
# 2. What is the number of votes for the Republican candidate? (independent, support=[Party | Party | Candidate | Votes | % | ±,- | Republican | Lamar Smith | 169,924 | 68.9 | 11.09])
republican_votes = 169924
# 3. What is the difference between the number of votes for the Republican and Democratic candidates? (depends on 1 and 2, support=[])
votes_difference = republican_votes - democratic_votes
# 4. How close was Texas' 21st congressional district election? (depends on 3, support=[])
ans = votes_difference
print(ans)
#DONE
```","In the Texas's 21st congressional district election, Lamar Smith defeated Lainey Melnick with 68.9 percent of the vote, with a majority of 96929 votes.",,"in the texas's 21 congressional district election, lamar smith defeated lainey melnick with 68.9 percent of the vote, with a majority of 96929 votes","104,090",0.0,0.0,"104090
"
20,20,20,totto_source/train_json/example-9366.json,What are all the non-Leo awards for which Rickards received a solo nomination?,"```python
# 1. What are the awards that are not Leo Awards? (independent, support=[Year | Award | Category | Nominee | Result | Refs])
non_leo_awards = []
for row in table:
    if row[1] != 'Leo Awards':
        non_leo_awards.append(row[1])

# 2. What are the solo nominations for Rickards? (independent, support=[Year | Award | Category | Nominee | Result | Refs])
solo_nominations = []
for row in table:
    if row[4] == 'Nominated' and row[3] == 'Emily Bett Rickards':
        solo_nominations.append(row[1])

# 3. What are the non-Leo awards for which Rickards received a solo nomination? (depends on 1 and 2, support=[])
ans = []
for award in solo_nominations:
    if award in non_leo_awards:
        ans.append(award)
print(ans) 
#DONE
```","Rickards has been nominated for five Teen Choice Awards: four for Choice TV Actress in Fantasy, Sci-Fi, or Action, and one for Female Breakout Star in 2014.",,"rickards has been nominated for 5 teen choice awards: 4 for choice tv actress in fantasy, sci-fi, or action, and 1 for female breakout star in 2014",not enough information provided,0.0,0.0,CODE ERROR
21,21,21,totto_source/train_json/example-3894.json,What films did Aaron Taylor-Johnson appear in in 2017 and 2018?,"```python
# 1. What films did Aaron Taylor-Johnson appear in in 2017? (independent, support=[Year | Title | Role | Director | Notes, 2017 | The Wall | Isaac | Doug Liman | -])
films_2017 = [""The Wall""]
# 2. What films did Aaron Taylor-Johnson appear in in 2018? (independent, support=[Year | Title | Role | Director | Notes, 2018 | Outlaw King | James Douglas, Lord of Douglas | David Mackenzie | -, 2018 | A Million Little Pieces | James Frey | Sam Taylor-Johnson | -])
films_2018 = [""Outlaw King"", ""A Million Little Pieces""]
# 3. Combine the films from 2017 and 2018. (depends on 1 and 2, support=[])
ans = films_2017 + films_2018
print(ans)
#DONE
```","In 2017, Aaron Taylor-Johnson appeared in Doug Liman's The Wall and, in 2018, appeared in Outlaw King as well as A milliom Little Pieces.",,"in 2017, aaron taylor-johnson appeared in doug liman's the wall and, in 2018, appeared in outlaw king as well as a milliom little pieces","the wall, outlaw king, a million little pieces",35.714285714285715,0.0,"['The Wall', 'Outlaw King', 'A Million Little Pieces']
"
22,22,22,totto_source/dev_json/example-2033.json,How many Best Actress Awards did Choi win in 1994 and where were they from?,"```python
# 1. How many Best Actress Awards did Choi win in 1994? (independent, support=[Year | Award | Category | Nominated work | Result, 1994 | 16th Three Continents Festival | Best Actress | Rosy Life | Won, 1994 | 15th Blue Dragon Film Awards | Best Actress | Rosy Life | Won, 1994 | 5th Chunsa Film Art Awards | Special Jury Prize | Rosy Life | Won, 1994 | SBS Drama Awards | Grand Prize (Daesang) | Marriage | Won, 1994 | Korea Broadcasting Awards | Excellence Award, Actress | Marriage | Won, 1994 | 31st Baeksang Arts Awards | Best Actress | Rosy Life | Won, 1994 | 15th Korean Association of Film Critics Awards | Best Actress | Rosy Life | Won, 1994 | 33rd Grand Bell Awards | Best Actress | Rosy Life | Nominated, 1994 | 10th Grimae Awards | Best Actress | Tears of the Dragon | Won, 1994 | KBS Drama Awards | Top Excellence Award, Actress | Tears of the Dragon | Won, 1994 | Empress Myeongseong | Won, 1994 | South of the Sun | Nominated, 1994 | South of the Sun | Won, 1994 | South of the Sun | Won, 1994 | By My Side | Won, 1994 | King Sejong the Great | Nominated, 1994 | Again, My Love, Invincible Lee Pyung Kang | Nominated, 1994 | Again, My Love | Nominated, 1994 | Pots of Gold | Nominated, 1994 | Punch | Won])
best_actress_awards_1994 = 2  #  counting 'Best Actress' awards only (independent, support=[Year | Award | Category | Nominated work | Result, 1994 | 16th Three Continents Festival | Best Actress | Rosy Life | Won, 1994 | 15th Blue Dragon Film Awards | Best Actress | Rosy Life | Won, 1994 | 5th Chunsa Film Art Awards | Special Jury Prize | Rosy Life | Won, 1994 | SBS Drama Awards | Grand Prize (Daesang) | Marriage | Won, 1994 | Korea Broadcasting Awards | Excellence Award, Actress | Marriage | Won, 1994 | 31st Baeksang Arts Awards | Best Actress | Rosy Life | Won, 1994 | 15th Korean Association of Film Critics Awards | Best Actress | Rosy Life | Won, 1994 | 33rd Grand Bell Awards | Best Actress | Rosy Life | Nominated, 1994 | 10th Grimae Awards | Best Actress | Tears of the Dragon | Won, 1994 | KBS Drama Awards | Top Excellence Award, Actress | Tears of the Dragon | Won, 1994 | Empress Myeongseong | Won, 1994 | South of the Sun | Nominated, 1994 | South of the Sun | Won, 1994 | South of the Sun | Won, 1994 | By My Side | Won, 1994 | King Sejong the Great | Nominated, 1994 | Again, My Love, Invincible Lee Pyung Kang | Nominated, 1994 | Again, My Love | Nominated, 1994 | Pots of Gold | Nominated, 1994 | Punch | Won])
# 2. Where were they from? (depends on 1, support=[Year | Award | Category | Nominated work | Result, 1994 | 16th Three Continents Festival | Best Actress | Rosy Life | Won, 1994 | 15th Blue Dragon Film Awards | Best Actress | Rosy Life | Won, 1994 | 5th Chunsa Film Art Awards | Special Jury Prize | Rosy Life | Won, 1994 | SBS Drama Awards | Grand Prize (Daesang) | Marriage | Won, 1994 | Korea Broadcasting Awards | Excellence Award, Actress | Marriage | Won, 1994 | 31st Baeksang Arts Awards | Best Actress | Rosy Life | Won, 1994 | 15th Korean Association of Film Critics Awards | Best Actress | Rosy Life | Won, 1994 | 33rd Grand Bell Awards | Best Actress | Rosy Life | Nominated, 1994 | 10th Grimae Awards | Best Actress | Tears of the Dragon | Won, 1994 | KBS Drama Awards | Top Excellence Award, Actress | Tears of the Dragon | Won, 1994 | Empress Myeongseong | Won, 1994 | South of the Sun | Nominated, 1994 | South of the Sun | Won, 1994 | South of the Sun | Won, 1994 | By My Side | Won, 1994 | King Sejong the Great | Nominated, 1994 | Again, My Love, Invincible Lee Pyung Kang | Nominated, 1994 | Again, My Love | Nominated, 1994 | Pots of Gold | Nominated, 1994 | Punch | Won])
award_names = [""16th Three Continents Festival"", ""15th Blue Dragon Film Awards""]
print(f""Choi won {best_actress_awards_1994} Best Actress Awards in 1994 from: {award_names}"")
#DONE
```","Choi received 2 Best Actress awards for Rosy Life, one at the 16th Three Continents Festival and the other in the 15th Blue Dragon Film Awards.",,"choi received 2 best actress awards for rosy life, 1 at the 16 3 continents festival and the other in the 15 blue dragon film awards","2,  16 3 continents festival, 15 blue dragon film awards",60.60606060606061,0.0,"Choi won 2 Best Actress Awards in 1994 from: ['16th Three Continents Festival', '15th Blue Dragon Film Awards']
"
23,23,23,totto_source/dev_json/example-1769.json,What year was Rosie Huntington-Whiteley most successful?,"```python
# 1. How many awards did she win in 2009? (independent, support=[Year | Award | Category | Nominated work | Result, 2009 | Elle Style Awards | Model of the Year | Herself | Won])
awards_2009 = 1
# 2. How many awards did she win in 2011? (independent, support=[Year | Award | Category | Nominated work | Result, 2011 | Glamour Awards | Editor's Special Award | Herself | Won, 2011 | Guys Choice | Our New Girlfriend | Herself | Won, 2011 | CinemaCon Awards | Female Star of Tomorrow | Herself | Won, 2011 | Teen Choice Awards | Choice Movie Actress: Summer | Transformers: Dark of the Moon | Nominated])
awards_2011 = 3
# 3. How many awards did she win in 2012? (independent, support=[Year | Award | Category | Nominated work | Result, 2012 | Golden Raspberry Awards | Worst Supporting Actress | Transformers: Dark of the Moon | Nominated, 2012 | Golden Raspberry Awards | Worst Screen Couple (shared with Shia LaBeouf) | Transformers: Dark of the Moon | Nominated, 2012 | Elle Style Awards | Top Style Icon | Herself | Won])
awards_2012 = 1
# 4. How many awards did she win in 2014? (independent, support=[Year | Award | Category | Nominated work | Result, 2014 | Harper's Bazaar Women of the Year | Model of the Year | Herself | Won])
awards_2014 = 1
# 5. How many awards did she win in 2015? (independent, support=[Year | Award | Category | Nominated work | Result, 2015 | Elle Style Awards | Model of the Year | Herself | Won])
awards_2015 = 1
# 6. How many awards did she win in 2016? (independent, support=[Year | Award | Category | Nominated work | Result, 2016 | Harper's Bazaar Women of the Year | Businesswoman of the Year | Herself | Won, 2016 | Gold Derby Awards | Best Ensemble Cast (shared with the cast) | Mad Max: Fury Road | Nominated])
awards_2016 = 1
# 7. Which year did Rosie Huntington-Whiteley win the most awards? (depends on 1, 2, 3, 4, 5, and 6, support=[])
years = [2009, 2011, 2012, 2014, 2015, 2016]
awards = [awards_2009, awards_2011, awards_2012, awards_2014, awards_2015, awards_2016]
most_awards_index = awards.index(max(awards))
ans = years[most_awards_index]
print(ans)
#DONE
```",In 2011 Rosie Huntington-Whiteley won 3 awards and was nominated for the Teen Choice Awards Choice Movie Actress: Summer award.,,in 2011 rosie huntington-whiteley won 3 awards and was nominated for the teen choice awards choice movie actress: suer award,2011,10.0,0.0,"2011
"
24,24,24,totto_source/train_json/example-823.json,Who were the top 2 finishers in the 1952 Summer Olympics – Men's 110 metres hurdles?,"```python
# 1. Who was the first place finisher? (independent, support=[Rank | Name | Nationality | Time (automatic) | Notes, - | Harrison Dillard | United States | 13.91 | OR])
first_place_finisher = ""Harrison Dillard""
# 2. Who was the second place finisher? (independent, support=[Rank | Name | Nationality | Time (automatic) | Notes, - | Jack Davis | United States | 14.00 | -])
second_place_finisher = ""Jack Davis""
# 3. What are the top two finishers? (depends on 1 and 2, support=[])
top_two_finishers = [first_place_finisher, second_place_finisher]
print(top_two_finishers)
#DONE
```",Automatic timing showed Dillard had a time of 13.91 and Davis recorded a time of 14.00.,,automatic timing showed dillard had a time of 13.91 and davis recorded a time of 14.00,"harrison dillard, jack davis",22.222222222222225,0.0,"['Harrison Dillard', 'Jack Davis']
"
25,25,25,totto_source/dev_json/example-32.json,What movies and roles did Morris play in 1997?,"```python
# 1. What movies did Morris play in 1997? (independent, support=[Year | Title | Role | Notes, 1997 | The Fifth Element | Korben Dallas's mother | Voice, 1997 | Home Alone 3 | Karen Pruitt | -])
movies_1997 = ['The Fifth Element', 'Home Alone 3']
# 2. What roles did Morris play in 1997? (independent, support=[Year | Title | Role | Notes, 1997 | The Fifth Element | Korben Dallas's mother | Voice, 1997 | Home Alone 3 | Karen Pruitt | -])
roles_1997 = [""Korben Dallas's mother"", 'Karen Pruitt']
# 3. What movies and roles did Morris play in 1997? (depends on 1 and 2, support=[])
print(f""Morris played the following roles in 1997: \n{movies_1997[0]} - {roles_1997[0]}\n{movies_1997[1]} - {roles_1997[1]}"")
#DONE
```",Morris played Korben Dallas's mother in The Fifth Element and Karen Pruitt in Home Alone 3 in 1997.,,morris played korben dallas's mother in the fifth element and karen pruitt in home al1 3 in 1997,"the fifth element' - korben dallas's mother, 'home al1 3' - 'karen pruitt",74.07407407407408,0.0,"Morris played the following roles in 1997: 
The Fifth Element - Korben Dallas's mother
Home Alone 3 - Karen Pruitt
"
26,26,26,totto_source/train_json/example-82.json,Who received the silver and bronze medals for the women's 400 metres hurdles at the 1992 Summer Olympics?,"```python
# 1. Who received the silver medal? (independent, support=[RANK | FINAL | TIME, - | Sally Gunnell (GBR) | 53.23, - | Sandra Farmer-Patrick (USA) | 53.69, - | Janeene Vickers (USA) | 54.31, 4. | Tatyana Ledovskaya (EUN) | 54.31, 5. | Vera Ordina (EUN) | 54.83, 6. | Margarita Ponomaryova (EUN) | 54.83, 7. | Deon Hemmings (JAM) | 55.58, — | Myrtle Bothma (RSA) | DNF])
silver_medalist = ""Sandra Farmer-Patrick""
# 2. Who received the bronze medal? (independent, support=[RANK | FINAL | TIME, - | Sally Gunnell (GBR) | 53.23, - | Sandra Farmer-Patrick (USA) | 53.69, - | Janeene Vickers (USA) | 54.31, 4. | Tatyana Ledovskaya (EUN) | 54.31, 5. | Vera Ordina (EUN) | 54.83, 6. | Margarita Ponomaryova (EUN) | 54.83, 7. | Deon Hemmings (JAM) | 55.58, — | Myrtle Bothma (RSA) | DNF])
bronze_medalist = ""Janeene Vickers""
# 3. What are the names of the silver and bronze medalists? (depends on 1 and 2, support=[])
print(""The silver medalist was"", silver_medalist, ""and the bronze medalist was"", bronze_medalist)
#DONE
```","Farmer-Patrick was in second, winning silver in 53.69 secs, while Vickers narrowly held on for the bronze medal from Ledovskaya, both being timed at 54.31 secs.",,"farmer-patrick was in second, winning silver in 53.69 secs, while vickers narrowly held on for the bronze medal from ledovskaya, both being timed at 54.31 secs","sandra farmer-patrick, janeene vickers",13.793103448275865,0.0,"The silver medalist was Sandra Farmer-Patrick and the bronze medalist was Janeene Vickers
"
27,27,27,totto_source/dev_json/example-1261.json,What did Kathryn Beaumont star in 1953?,"```python
# 1. What are the titles of movies Kathryn Beaumont starred in 1953? (independent, support=[Year | Title | Role | Notes,1953 | Peter Pan | Wendy Darling | Voice role])
title_1953 = ""Peter Pan""
# 2. What did Kathryn Beaumont star in 1953? (depends on 1, support=[])
ans = title_1953
print(ans)
#DONE
```",Kathryn Beaumont starred in the voice role of Wendy Darling in Peter Pan (1953).,,kathryn beaumont starred in the voice role of wendy darling in peter pan,peter pan,28.57142857142857,0.0,"Peter Pan
"
28,28,28,totto_source/dev_json/example-1803.json,Which competitions did Fabrizio Donato win gold medal?,"```python
# 1. Get the list of competition years. (independent, support=[Year | Competition | Venue | Position | Notes])
competition_years = [1995, 1997, 2000, 2001, 2002, 2003, 2004, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2016, 2017, 2018, 2019]
# 2. Get the list of competitions. (independent, support=[Year | Competition | Venue | Position | Notes])
competitions = ['European Junior Championships', 'European U23 Championships', 'European Indoor Championships', 'Olympic Games', 'World Indoor Championships', 'Mediterranean Games', 'European Championships', 'World Championships']
# 3. Find the competitions where Fabrizio Donato won gold medal. (depends on 1 and 2, support=[Year | Competition | Venue | Position | Notes])
gold_medals = []
for year in competition_years:
    for competition in competitions:
        if year == 2001 and competition == 'Mediterranean Games':
            gold_medals.append(competition)
        if year == 2012 and competition == 'European Championships':
            gold_medals.append(competition)
# 4. Print the list of competitions where Fabrizio Donato won gold medal. (depends on 3, support=[])
print(gold_medals)
#DONE
```","Fabrizio Donato won gold medals at the 2001 Mediterranean Games with a record of 17.05 metres and the 2009 European Indoor Championships, a championship record of 17.59 metres.",,"fabrizio donato won gold medals at the 2001 mediterranean games with a record of 17.05 metres and the 2009 european indoor championships, a championship record of 17.59 metres","['mediterranean games', 'european championships']",28.57142857142857,0.0,"['Mediterranean Games', 'European Championships']
"
